Date,m1,m2,m3,m4,pib,selic,indice_ipca,selic_lag1,selic_lag3,selic_lag6,selic_lag12,pib_lag1,pib_lag3,pib_lag6,pib_lag12,pib_real,m1_real,m2_real,m3_real,m4_real,log_m1,log_m2,log_m3,log_m4,log_pib,dlog_m1,dlog_m2,dlog_m3,dlog_m4,dlog_mean,D_crise
2015-05-01,318.441737,2193.636407,4554.350444,4908.824344,169373.33333333334,13.15,235.93438478158419,12.68,12.15,11.15,10.9,169200.0,170160.0,174120.0,175073.3333333333,71788.32093089372,134.97046532441502,929.7654553535106,1930.3462054571576,2080.5887825737377,4.905055979128902,6.834932355795289,7.565454646877956,7.6404062011840885,11.181477080675945,-0.010517504606339934,-0.0002546626224706472,0.006164265618553877,0.004573310280412635,-8.647832461017302e-06,1
2015-06-01,318.619292,2200.717397,4563.586143,4951.069509,169546.66666666666,13.58,237.7982664213587,13.15,12.58,11.58,10.9,169373.33333333334,169679.99999999997,172380.0,176176.6666666667,71298.52930308756,133.98722236075227,925.4556099666902,1919.099836881782,2082.0460903727185,4.897744439887511,6.830286167564184,7.559611520126951,7.641106386476817,11.174630979304483,-0.007311539241391607,-0.004646188231104631,-0.005843126751005734,0.000700185292728861,-0.004275167232693278,1
2015-07-01,312.043132,2210.374249,4597.352502,4989.008758,169720.0,13.69,239.27261567317112,13.58,12.68,11.82,10.9,169546.66666666666,169200.0,170640.0,177280.0,70931.64402558508,130.41322389613865,923.7890607670747,1921.386820245091,2085.0730218181843,4.870708054597343,6.828483756366612,7.560802506498115,7.642559156074395,11.169471932069143,-0.02703638529016761,-0.0018024111975716295,0.0011909863711645485,0.0014527695975772303,-0.006548760129749365,1
2015-08-01,310.0976,2212.621,4591.457079,5022.9439,168530.0,14.15,239.7990154276521,13.69,13.15,12.15,10.9,169720.0,169373.33333333334,170160.0,176806.6666666667,70279.68805436813,129.31562685817494,922.6981170269037,1914.710563265533,2094.6474242365825,4.862256135846957,6.827302113861612,7.557321748293765,7.647140524272742,11.16023810367946,-0.008451918750385978,-0.001181642505000191,-0.0034807582043505647,0.004581368198347313,-0.0021332378153473552,1
2015-09-01,308.941546,2233.749004,4636.253676,5087.63984,167340.0,14.15,241.09393011096145,14.15,13.58,12.58,10.9,168530.0,169546.66666666666,169679.99999999997,176333.33333333334,69408.63252881695,128.1415694944341,926.5056996548755,1923.0072170901205,2110.231409666123,4.8531356644145776,6.831420197519633,7.561645498618721,7.654552893284034,11.147766526782647,-0.009120471432379595,0.004118083658021021,0.004323750324956244,0.007412369011292164,0.0016834328904724583,1
2015-10-01,311.859455,2252.120829,4677.523145,5114.530928,166150.0,14.15,243.07090033787136,14.15,13.69,12.68,10.92,167340.0,169720.0,169200.0,175860.0,68354.54172796891,128.29979012975713,926.5283610129908,1924.34517603637,2104.1313134936113,4.854369635842834,6.831444656172173,7.562341020558732,7.651657983266372,11.132463288049404,0.0012339714282560976,2.4458652539749437e-05,0.0006955219400106571,-0.002894910017662511,-0.00023523949921400167,1
2015-11-01,323.866983,2269.537065,4716.993314,5163.315756,164723.33333333334,14.15,245.52591643128386,14.15,14.15,13.15,11.15,166150.0,168530.0,169373.33333333334,174120.0,67089.99837067506,131.90745307355027,924.357435657992,1921.1793942413249,2102.961606273069,4.882100563612491,6.829098831967963,7.560694544270588,7.651101918889858,11.113790256271272,0.027730927769657576,-0.002345824204209812,-0.0016464762881431838,-0.0005560643765134543,0.0057956407251977815,1
2015-12-01,347.220589,2334.143094,4854.978073,5312.283123,163296.6666666667,14.15,247.8829652290242,14.15,14.15,13.58,11.58,164723.33333333334,167340.0,169546.66666666666,172380.0,65876.51818502072,140.07440514486171,941.6311007266823,1958.5767293506376,2143.060987709209,4.94217374675207,6.847613585059353,7.579973329949206,7.669990454102321,11.095537332030025,0.0600731831395791,0.018514753091389835,0.019278785678617183,0.018888535212463253,0.029188814280512343,1
2016-01-01,321.522785,2300.666103,4829.018658,5291.76865,161870.0,14.15,251.03107888743276,14.15,14.15,13.69,11.82,163296.6666666667,166150.0,169720.0,170640.0,64482.0556551827,128.08086808413753,916.4865614236012,1923.6736261510575,2108.0133477707486,4.852661846336771,6.820547404241108,7.56199198385873,7.653501241600765,11.074142257180753,-0.08951190041529955,-0.0270661808182453,-0.017981346090475192,-0.01648921250155677,-0.0377621599563942,1
2016-02-01,319.261836,2301.15934,4884.235641,5331.795004,162496.66666666666,14.15,253.29035859741964,14.15,14.15,14.15,12.15,161870.0,164723.33333333334,168530.0,170160.0,64154.304003706384,126.04579099176674,908.506487472533,1928.3148667979965,2105.0130109667416,4.836645261499795,6.811802028672076,7.564401774490993,7.652076927079205,11.069046460602301,-0.016016584836975767,-0.00874537556903121,0.002409790632262876,-0.0014243145215599995,-0.005944121073826025,1
2016-03-01,313.677641,2301.406917,4953.973835,5389.752466,163123.33333333334,14.15,254.37950713938852,14.15,14.15,14.15,12.58,162496.66666666666,163296.6666666667,167340.0,169679.99999999997,64125.97271208215,123.3108926609087,904.7139617811007,1947.473635242734,2118.784066613769,4.814708749016959,6.807618829410793,7.574288239908843,7.658597649637268,11.068604751357354,-0.0219365124828359,-0.004183199261283299,0.009886465417849877,0.006520722558063241,-0.0024281309420515207,1
2016-04-01,316.640864,2298.824612,4975.614007,5419.60685,163750.0,14.15,255.93122213293879,14.15,14.15,14.15,12.68,163123.33333333334,161870.0,166150.0,169200.0,63982.03338979215,123.7210768428741,898.219682945099,1944.1215360646809,2117.6028484656263,4.818029651649619,6.800414674180066,7.572565501617972,7.658039996050647,11.06635759464575,0.003320902632659717,-0.007204155230726705,-0.0017227382908711064,-0.0005576535866209653,-0.001540911118889765,1
2016-05-01,314.364643,2312.333789,5008.017964,5453.699716,164350.0,14.15,257.9274856655757,14.15,14.15,14.15,13.15,163750.0,162496.66666666666,164723.33333333334,169373.33333333334,63719.45958993039,121.88101713502519,896.505381360609,1941.637957302972,2114.4313883132145,4.803045299463594,6.798504295660311,7.571287203718095,7.656541208201277,11.062245282976257,-0.014984352186024452,-0.0019103785197556178,-0.0012782978998773231,-0.0014987878493695206,-0.004917954113756728,1
2016-06-01,315.458133,2328.060305,5042.395159,5492.324102,164950.00000000003,14.15,258.83023186540527,14.15,14.15,14.15,13.58,164350.0,163123.33333333334,163296.6666666667,169546.66666666666,63729.03150114857,121.87839524250083,899.4545529791969,1948.1476806859657,2121.979361690667,4.80302378732998,6.801788527355077,7.574634292769373,7.660104593250415,11.062395491286363,-2.1512133614010054e-05,0.0032842316947663264,0.003347089051278118,0.0035633850491372243,0.0025432984153919147,1
2016-07-01,313.978056,2335.393825,5093.742194,5548.744457,165550.0,14.15,260.1761490711054,14.15,14.15,14.15,13.69,164950.00000000003,163750.0,161870.0,169720.0,63629.96784718942,120.67903115676859,897.620259711717,1957.8052070437461,2132.687595235159,4.793134386058175,6.799747105493788,7.579579332464077,7.66513824512635,11.060839830917727,-0.009889401271805376,-0.0020414218612891943,0.004945039694703723,0.005033651875935519,-0.00048803289061383204,1
2016-08-01,313.375647,2348.937566,5158.943154,5607.068135,164496.66666666666,14.15,261.32092412701826,14.15,14.15,14.15,14.15,165550.0,164350.0,162496.66666666666,168530.0,62948.142103887185,119.91984493659602,898.8708324245288,1974.1791328934805,2145.6636714917695,4.786823560736435,6.801139344976954,7.587907962022891,7.671204187465451,11.050066525198782,-0.006310825321739877,0.0013922394831658025,0.008328629558814526,0.006065942339100516,0.002368996514835242,1
2016-09-01,323.287076,2351.620449,5205.671446,5652.149886,163443.3333333333,14.15,261.5299808663198,14.15,14.15,14.15,14.15,164496.66666666666,164950.00000000003,163123.33333333334,167340.0,62495.06568689608,123.61377266541655,899.1781520459878,1990.4683313003652,2161.1862117212013,4.817161968147652,6.801481181742365,7.596125232391861,7.678412522031551,11.042842883598192,0.030338407411217183,0.0003418367654113297,0.00821727036897002,0.007208334566100483,0.011526462277924754,1
2016-10-01,322.983773,2356.477212,5228.485955,5681.511504,162390.0,14.05,262.2099588165723,14.15,14.15,14.15,14.15,163443.3333333333,165550.0,163750.0,166150.0,61931.28618490007,123.17753851063367,898.6985935375789,1994.0073895734686,2166.779450194138,4.813626717193785,6.800947709666529,7.597901656419364,7.680997219796616,11.033780762082346,-0.003535250953866864,-0.0005334720758360945,0.0017764240275033316,0.0025846977650649805,7.309969071633837e-05,1
2016-11-01,332.706192,2387.236146,5264.955221,5743.86811,162370.0,13.9,262.6819367424421,14.05,14.15,14.15,14.15,162390.0,164496.66666666666,164350.0,164723.33333333334,61812.3963960273,126.65743070343518,908.7934159479985,2004.3080564623117,2186.6246995246674,4.841486045894662,6.812117803165114,7.603054171180502,7.690114400795302,11.031859212262992,0.027859328700876596,0.011170093498584777,0.005152514761137539,0.00911718099868608,0.013324779489821248,1
2016-12-01,363.028546,2446.065748,5370.570893,5831.877727,162350.0,13.65,263.4699825526694,13.9,14.15,14.15,14.15,162370.0,163443.3333333333,164950.00000000003,163296.6666666667,61619.922856883764,137.78744071060473,928.4039586980331,2038.399532639885,2213.4884856699637,4.9257122129934485,6.833466938391657,7.6199202360998965,7.702325050292826,11.028740520233026,0.0842261670987865,0.02134913522654358,0.016866064919394574,0.012210649497523818,0.03366300418556212,1
